;X;Aorta_ID;Diet;Total_plaque_vol;DESC;ARCH;LSA;LCCA;BCA;Total_plaque_objects;Object_ID;Object_mm3;Major_axis;Minor_axis;Extent;Location;CD45_mm3
336;335;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;1;0,428236473380353;321,089438785202;142,396362751036;0,0559371869741744;5;0,0205490073554161
337;336;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;2;0,0014693492793916;75,1088890930682;14,0177074191318;0,0439308805418719;2;1,28720918036934e-06
338;337;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;3;0,785541928481044;362,930235441069;248,092370219795;0,0628472461800989;2;0,213453393148516
339;338;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;4;4,63395304932961e-05;8,99707024607542;5,48102925465353;0,375;2;0
340;339;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;5;1,28720918036934e-06;2;0;1;2;1,28720918036934e-06
344;343;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;9;0,000431215075423728;29,4749604182551;11,7955248066472;0,166170634920635;4;0
345;344;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;10;5,79244131166201e-06;4,78681316189734;2,79544289069613;0,75;5;0
346;345;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;11;0,000122284872135087;14,238690040874;7,15046137540963;0,260989010989011;1;9,46098747571462e-05
347;346;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;12;4,24779029521881e-05;11,0219679738459;7,18779668115612;0,2578125;4;0
348;347;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;13;3,99034845914494e-05;9,78452302472652;5,74717695941149;0,430555555555556;4;0
349;348;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;14;2,70313927877561e-05;10,563177934226;6,58781677525724;0,328125;2;0
350;349;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;15;2,25261606564634e-05;7,92759257001344;4,994420661685;0,324074074074074;1;0
351;350;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;16;0,000458246468211484;34,2915633708376;11,6009947763776;0,192432432432432;2;0,000204666259678724
352;351;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;17;4,63395304932961e-05;13,9582535297328;8,21879657487537;0,409090909090909;2;0
353;352;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;18;0,000279324392140146;16,9050029524451;9,88033090358531;0,344444444444444;2;0,00025229299935239
354;353;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;19;3,21802295092334e-06;4,00485146663161;2,01749922231836;0,416666666666667;2;3,21802295092334e-06
355;354;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;20;6,43604590184668e-07;0;0;1;2;0
356;355;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;21;1,28720918036934e-06;2;0;1;2;1,28720918036934e-06
357;356;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;22;3,34674386896027e-05;10,0140769301256;5,70101691980461;0,232142857142857;2;2,3169765246648e-05
358;357;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;23;1,60901147546167e-05;5,83792756327374;4,13335056246724;0,625;2;1,02976734429547e-05
359;358;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;24;7,78761554123448e-05;13,20881175506;6,88353912009055;0,392857142857143;3;4,50523213129268e-06
360;359;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;25;2,89622065583101e-05;11,1633621731791;4,01218904719719;0,166666666666667;1;2,63877881975714e-05
361;360;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;26;6,56476681988362e-05;12,3344731063665;6,70811952099601;0,386363636363636;1;6,04988314773588e-05
362;361;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;27;8,49558059043762e-05;16,8909172355494;11,1835323603759;0,282051282051282;1;0
363;362;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;28;0,00135028243020743;42,0317596897633;23,6204618926499;0,189521228545619;2;3,21802295092334e-06
364;363;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;29;0,0425808796866176;119,803957021083;56,0524642988297;0,278944261742137;0;0
365;364;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;30;0,0185158604550227;109,290525879765;52,9212507102963;0,240342522974102;2;0,00356556942962306
366;365;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;31;3,15366249190487e-05;11,6209589732465;7,0999373326194;0,388888888888889;2;0
367;366;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;32;1,80209285251707e-05;8,82366946667558;4,94980104852038;0,666666666666667;2;0
368;367;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;33;0,000198230213776878;36,9714623423189;11,3930794670837;0,111111111111111;2;0
369;368;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;34;0,000418342983620034;25,5810318032588;12,0749559732207;0,218487394957983;2;5,79244131166201e-05
370;369;9;ApoE-/- WD;1,06598747981729;0,000330169154764735;0,704983229136809;0,0539462931446887;0,0580730857769528;0,248654702604076;35;35;1,930813770554e-06;3,2659863237109;0;1;2;0
372;371;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;2;0,2875631744991;316,57522716819;113,602173949221;0,10538321146363;5;0,0644055113397797
377;376;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;7;0,54553791517364;425,613265465525;277,458943790835;0,0445353393375873;2;0,124616651565326
379;378;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;9;5,79244131166201e-06;5,11169264160364;2,83167727120201;0,25;1;0
380;379;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;10;0,000244569744270174;14,5362149395325;10,7117319829143;0,316666666666667;1;2,25261606564634e-05
381;380;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;11;0,000629445289200605;21,9900476658867;14,7969180213715;0,298534798534799;2;1,48029055742474e-05
382;381;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;12;0,000332099968535289;21,7255724555256;13,2784749199055;0,281045751633987;4;0
383;382;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;13;0,00283121659222235;34,8917115740516;24,3850904142598;0,337864823348694;1;0,00220949455810397
384;383;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;14;1,930813770554e-05;5,93632232698352;4,59528453597983;0,24;1;4,50523213129268e-06
385;384;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;15;0,00186066087022387;26,0518090942193;20,2469131665768;0,402534113060429;2;0,00141786091217682
386;385;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;16;1,930813770554e-05;7,87232454707731;5,26848322249398;0,416666666666667;4;0
387;386;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;17;4,50523213129268e-06;3,56071201890153;2,28571428571429;0,583333333333333;2;0
388;387;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;18;7,78761554123448e-05;10,2522822806237;7,22558050234082;0,336111111111111;2;0
389;388;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;19;9,01046426258535e-05;18,3976087409779;7,06952226167669;0,194444444444444;2;0
390;389;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;20;0,000676428424284086;21,093852571841;14,088475590152;0,386397058823529;2;0
391;390;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;21;0,000291552879353655;16,8819145738043;12,3308980510419;0,215714285714286;2;0,000108125571151024
392;391;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;22;9,71842931178849e-05;11,9391573843846;8,46121309124112;0,335555555555556;2;1,28720918036934e-06
393;392;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;23;2,63877881975714e-05;12,762073064118;4,50385328098888;0,113888888888889;2;6,43604590184668e-07
394;393;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;24;1,28720918036934e-06;2;0;1;2;0
395;394;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;25;0,000268383114107007;17,3763378610777;10,3325331095748;0,274161735700197;2;2,63877881975714e-05
396;395;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;26;2,18825560662787e-05;9,31414931271099;4,38403846284786;0,236111111111111;2;0
397;396;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;27;2,51005790172021e-05;8,2439475266272;4,80165497841947;0,30952380952381;2;0
398;397;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;28;0,000444730771817606;30,9935612232391;13,475643546075;0,159953703703704;2;1,09412780331394e-05
399;398;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;29;3,21802295092334e-06;3,8267711554987;1,97884373396262;0,416666666666667;2;0
400;399;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;30;3,86162754110801e-05;7,84747078155458;5,9359822362246;0,333333333333333;2;3,02494157386794e-05
401;400;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;31;1,02976734429547e-05;6,96217878254987;3,89391032563208;0,32;2;3,86162754110801e-06
402;401;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;32;4,37651121325574e-05;7,590396053534;6,08124343262712;0,544;2;0
403;402;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;33;6,43604590184668e-07;0;0;1;2;0
404;403;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;34;2,18825560662787e-05;6,41537572084985;4,4233202771014;0,472222222222222;2;1,48029055742474e-05
405;404;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;35;1,80209285251707e-05;10,0255055795136;4,11340412187042;0,145833333333333;2;0
406;405;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;36;5,14883672147734e-06;3,63715863799627;2,77229688800296;0,444444444444444;2;0
407;406;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;37;3,86162754110801e-06;4,11944313416709;2,02839882571688;0,333333333333333;2;0
408;407;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;38;6,43604590184668e-06;5,21865553356235;2,82557664964695;0,416666666666667;2;0
409;408;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;39;1,7377323934986e-05;8,92382336201061;5,4742865889862;0,257142857142857;2;6,43604590184668e-07
410;409;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;40;1,48029055742474e-05;8,84672412592872;4,26202736058465;0,164285714285714;2;0
411;410;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;41;1,930813770554e-06;3,2659863237109;1,50137666748066;0,375;2;0
412;411;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;42;8,10941783632682e-05;11,960998192144;8,14954189951005;0,286363636363636;3;0
413;412;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;43;6,37168544282821e-05;12,2045583935899;7,8992195903936;0,22;2;0
414;413;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;44;0,000137731382299519;17,4587763748178;9,21417889421878;0,2675;3;0
415;414;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;45;0,000140305800660258;21,1086804600879;13,7379253232587;0,122128851540616;2;0
416;415;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;46;0,000278680787549961;19,314090483897;13,7706435888843;0,339607843137255;0;0
417;416;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;47;6,30732498380975e-05;12,4440502736576;7,92274778288054;0,197979797979798;0;0
418;417;10;ApoE-/- WD;0,721264494454711;0,002854386357469;0,468050496933767;0,0576669712805463;0,0240173924919213;0,168675247391008;48;48;6,43604590184668e-07;0;0;1;0;0
419;418;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;1;0,299128748984718;259,152187549229;140,582871325919;0,0720610051214881;2;0,112447375974114
422;421;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;4;3,86162754110801e-06;3,46410161513775;2,38960086413098;0,5;4;0
424;423;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;6;0,000156395915414874;17,9846318025153;10,4188578934038;0,207692307692308;4;0
425;424;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;7;2,96058111484947e-05;11,3449933442184;6,62470836655105;0,11734693877551;2;4,50523213129268e-06
426;425;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;8;0,00078584120461548;23,2769445365475;16,0237472995526;0,264057093425606;2;0,000738214464941814
427;426;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;9;0,046227543294604;112,450106118867;74,2138668748401;0,157949597572239;3;0,0276022700592499
428;427;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;10;0,00185293761514166;31,9886910622483;22,5439332093704;0,261727272727273;3;0,00102719292593473
429;428;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;11;1,930813770554e-05;7,99222104093379;4,73278736007286;0,285714285714286;2;1,930813770554e-06
430;429;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;12;0,00177119983218821;34,6945958006904;19,5095077365579;0,245014245014245;2;0,00162703240398684
431;430;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;13;4,05470891816341e-05;8,21369026518077;5,18396173741135;0,39375;2;3,66854616405261e-05
432;431;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;14;6,43604590184668e-07;0;0;1;2;0
433;432;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;15;2,05953468859094e-05;7,24997924596328;4,54303967630074;0,266666666666667;2;0
434;433;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;16;0,0374803133094041;145,890725116781;60,4239835699504;0,11286640153189;1;0,0263646184323247
435;434;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;17;0,000372647057716923;37,9133275140794;8,44021603889379;0,100173010380623;2;0
436;435;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;18;3,79726708208954e-05;8,4168904671748;5,61740115016335;0,295;2;0
437;436;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;19;0,00012550289508601;22,2969323173064;14,0599337382325;0,0967261904761905;1;0
438;437;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;20;6,50040636086515e-05;16,1993320380052;8,78327482362653;0,194230769230769;1;0
439;438;11;ApoE-/- CHOW;0,382841110820858;0,0305834465209852;0,179146694073312;0,0285947083373146;0,0174841622969567;0,127032099592289;21;21;1,28720918036934e-05;7,88630994445453;4,58729587789941;0,222222222222222;1;0
442;441;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;3;0,014237177139475;76,40309948772;40,6370574171829;0,147780717225162;5;0,00429284261653174
445;444;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;6;0,047621590836944;92,7835071034745;61,7411295970523;0,157081534130714;5;0,022876925158114
446;445;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;7;0,133940551263331;235,99706795138;163,0497986725;0,0520483193277311;2;0,0182841628025562
447;446;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;8;0,00011713603541361;17,3494097743534;7,55855144665987;0,168518518518519;2;2,89622065583101e-05
448;447;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;9;1,09412780331394e-05;6,85960599430157;4,22154754711955;0,226666666666667;4;1,09412780331394e-05
449;448;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;10;0,000133869754758411;14,645057557036;9,04073253313005;0,433333333333333;2;5,40627855755121e-05
450;449;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;11;5,79244131166201e-06;6,73156746389904;2,11276531038203;0,225;4;5,79244131166201e-06
451;450;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;12;0,000234915675417404;15,9958549426603;11,1468091399666;0,310374149659864;1;8,81738288552995e-05
452;451;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;13;0,0040843147293119;47,8648917354792;27,7608808590826;0,134906462585034;4;0,00242381488663546
453;452;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;14;0,000108769175741209;14,2874607938638;8,85254567442919;0,256060606060606;4;8,36685967240068e-06
454;453;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;15;0,00199002539285099;39,668339259586;22,3394199154551;0,147238095238095;2;0,000908769681340751
455;454;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;16;0,000624940057069313;29,4863058534257;11,356497810028;0,197598697598698;3;1,28720918036934e-06
456;455;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;17;6,56476681988362e-05;11,0753184458877;6,71822580036244;0,331168831168831;4;0
457;456;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;18;1,67337193448014e-05;9,5815047700449;4,31507013490887;0,216666666666667;5;0
458;457;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;19;3,47546478699721e-05;12,6397487344546;7,15246831988329;0,2;3;0
459;458;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;20;7,07965049203135e-06;5,11112449438374;2,82653726935335;0,34375;2;1,28720918036934e-06
460;459;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;21;0,00468544141654438;69,9275145039751;37,7663309358941;0,0850964348334307;4;0,000702816212481657
461;460;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;22;0,00012679010426638;15,8228356424244;10,702913068695;0,252564102564103;4;0
462;461;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;23;4,56959259031114e-05;13,8561321724406;9,52374293944494;0,236666666666667;4;1,28720918036934e-05
464;463;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;25;9,58970839375155e-05;12,1695168397588;7,45588457867876;0,310416666666667;5;0
465;464;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;26;3,28238340994181e-05;9,78652499715441;5,43623512306223;0,314814814814815;3;8,36685967240068e-06
466;465;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;27;4,76267396736654e-05;10,6423305991174;7,28016015760161;0,342592592592593;2;1,5446510164432e-05
467;466;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;28;1,02976734429547e-05;5,74175912827083;3,94109148750935;0,32;3;0
468;467;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;29;6,43604590184668e-07;0;0;1;1;0
469;468;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;30;0,000457602863621299;21,382650105589;12,722056379072;0,225714285714286;2;0,000390024381651909
470;469;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;31;4,11906937718188e-05;10,2969759829702;5,5239648074782;0,177777777777778;2;0
471;470;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;32;2,1238951476094e-05;8,08499079907132;5,1490057224199;0,188571428571429;3;1,09412780331394e-05
472;471;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;33;0,000235559280007588;17,9689257479275;9,38634703674917;0,225925925925926;2;4,95575534442194e-05
473;472;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;34;0,000240064512138881;22,501583982536;10,2429606352395;0,133214285714286;3;0
474;473;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;35;4,50523213129268e-06;4,35187034620795;2,47134565403517;0,777777777777778;5;0
475;474;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;36;0,000410619728537818;22,2639591464346;14,3194315032105;0,246904024767802;3;0
476;475;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;37;1,60901147546167e-05;8,19305632903363;5,7060635154012;0,347222222222222;3;1,930813770554e-06
